source_node,target_node,edge_type
CID_1557,PMID_2867,DRUG_MENTIONED_IN_LITERATURE
CID_1558,PMID_2862,DRUG_MENTIONED_IN_LITERATURE
CID_1559,PMID_2863,DRUG_MENTIONED_IN_LITERATURE
CID_1560,PMID_2861,DRUG_MENTIONED_IN_LITERATURE
CID_1561,PMID_2870,DRUG_MENTIONED_IN_LITERATURE
CID_1562,PMID_2872,DRUG_MENTIONED_IN_LITERATURE
CID_1563,PMID_2873,DRUG_MENTIONED_IN_LITERATURE
CID_1564,PMID_2878,DRUG_MENTIONED_IN_LITERATURE
CID_1565,PMID_2891,DRUG_MENTIONED_IN_LITERATURE
CID_1566,PMID_2892,DRUG_MENTIONED_IN_LITERATURE
CID_1567,PMID_2895,DRUG_MENTIONED_IN_LITERATURE
CID_1569,PMID_2896,DRUG_MENTIONED_IN_LITERATURE
CID_1570,PMID_2897,DRUG_MENTIONED_IN_LITERATURE
CID_1571,PMID_2898,DRUG_MENTIONED_IN_LITERATURE
CID_1572,PMID_2899,DRUG_MENTIONED_IN_LITERATURE
CID_1573,PMID_2901,DRUG_MENTIONED_IN_LITERATURE
CID_1574,PMID_2902,DRUG_MENTIONED_IN_LITERATURE
CID_1576,PMID_2905,DRUG_MENTIONED_IN_LITERATURE
CID_1577,PMID_2911,DRUG_MENTIONED_IN_LITERATURE
CID_1578,PMID_2912,DRUG_MENTIONED_IN_LITERATURE
CID_1579,PMID_2926,DRUG_MENTIONED_IN_LITERATURE
CID_1580,PMID_2927,DRUG_MENTIONED_IN_LITERATURE
CID_1581,PMID_2928,DRUG_MENTIONED_IN_LITERATURE
CID_1582,PMID_2929,DRUG_MENTIONED_IN_LITERATURE
CID_1583,PMID_2930,DRUG_MENTIONED_IN_LITERATURE
CID_1584,PMID_2931,DRUG_MENTIONED_IN_LITERATURE
CID_1585,PMID_2932,DRUG_MENTIONED_IN_LITERATURE
CID_1587,PMID_2933,DRUG_MENTIONED_IN_LITERATURE
CID_1588,PMID_2934,DRUG_MENTIONED_IN_LITERATURE
CID_1589,PMID_2935,DRUG_MENTIONED_IN_LITERATURE
CID_1590,PMID_2936,DRUG_MENTIONED_IN_LITERATURE
CID_1591,PMID_2937,DRUG_MENTIONED_IN_LITERATURE
CID_1592,PMID_2939,DRUG_MENTIONED_IN_LITERATURE
CID_1593,PMID_2940,DRUG_MENTIONED_IN_LITERATURE
CID_1594,PMID_2942,DRUG_MENTIONED_IN_LITERATURE
CID_1595,PMID_2943,DRUG_MENTIONED_IN_LITERATURE
CID_1596,PMID_2944,DRUG_MENTIONED_IN_LITERATURE
CID_1597,PMID_2955,DRUG_MENTIONED_IN_LITERATURE
CID_1598,PMID_2950,DRUG_MENTIONED_IN_LITERATURE
CID_1599,PMID_2956,DRUG_MENTIONED_IN_LITERATURE
CID_1600,PMID_2957,DRUG_MENTIONED_IN_LITERATURE
CID_1601,PMID_2959,DRUG_MENTIONED_IN_LITERATURE
CID_1602,PMID_2958,DRUG_MENTIONED_IN_LITERATURE
CID_1603,PMID_2960,DRUG_MENTIONED_IN_LITERATURE
CID_1604,PMID_2961,DRUG_MENTIONED_IN_LITERATURE
CID_1605,PMID_2962,DRUG_MENTIONED_IN_LITERATURE
CID_1607,PMID_2965,DRUG_MENTIONED_IN_LITERATURE
CID_1608,PMID_2967,DRUG_MENTIONED_IN_LITERATURE
CID_1609,PMID_2968,DRUG_MENTIONED_IN_LITERATURE
CID_1610,PMID_2969,DRUG_MENTIONED_IN_LITERATURE
CID_1611,PMID_2970,DRUG_MENTIONED_IN_LITERATURE
CID_1612,PMID_2971,DRUG_MENTIONED_IN_LITERATURE
CID_1613,PMID_2972,DRUG_MENTIONED_IN_LITERATURE
CID_1614,PMID_2973,DRUG_MENTIONED_IN_LITERATURE
CID_1615,PMID_2974,DRUG_MENTIONED_IN_LITERATURE
CID_1616,PMID_2975,DRUG_MENTIONED_IN_LITERATURE
CID_1618,PMID_2978,DRUG_MENTIONED_IN_LITERATURE
CID_1620,PMID_2979,DRUG_MENTIONED_IN_LITERATURE
CID_1621,PMID_2982,DRUG_MENTIONED_IN_LITERATURE
CID_1622,PMID_2994,DRUG_MENTIONED_IN_LITERATURE
CID_1623,PMID_2995,DRUG_MENTIONED_IN_LITERATURE
CID_1626,PMID_2996,DRUG_MENTIONED_IN_LITERATURE
CID_1627,PMID_2997,DRUG_MENTIONED_IN_LITERATURE
CID_1628,PMID_3001,DRUG_MENTIONED_IN_LITERATURE
CID_1629,PMID_3002,DRUG_MENTIONED_IN_LITERATURE
CID_1630,PMID_3000,DRUG_MENTIONED_IN_LITERATURE
CID_1631,PMID_2999,DRUG_MENTIONED_IN_LITERATURE
CID_1633,PMID_3003,DRUG_MENTIONED_IN_LITERATURE
CID_1634,PMID_3004,DRUG_MENTIONED_IN_LITERATURE
CID_1635,PMID_3014,DRUG_MENTIONED_IN_LITERATURE
CID_1636,PMID_3015,DRUG_MENTIONED_IN_LITERATURE
CID_1637,PMID_3019,DRUG_MENTIONED_IN_LITERATURE
CID_1638,PMID_3021,DRUG_MENTIONED_IN_LITERATURE
CID_1639,PMID_3020,DRUG_MENTIONED_IN_LITERATURE
CID_1640,PMID_3022,DRUG_MENTIONED_IN_LITERATURE
CID_1641,PMID_3024,DRUG_MENTIONED_IN_LITERATURE
CID_1642,PMID_3025,DRUG_MENTIONED_IN_LITERATURE
CID_1643,PMID_3023,DRUG_MENTIONED_IN_LITERATURE
CID_1644,PMID_3027,DRUG_MENTIONED_IN_LITERATURE
CID_1645,PMID_3026,DRUG_MENTIONED_IN_LITERATURE
CID_1646,PMID_3038,DRUG_MENTIONED_IN_LITERATURE
CID_1647,PMID_3039,DRUG_MENTIONED_IN_LITERATURE
CID_1648,PMID_3040,DRUG_MENTIONED_IN_LITERATURE
CID_1649,PMID_3045,DRUG_MENTIONED_IN_LITERATURE
CID_1650,PMID_3046,DRUG_MENTIONED_IN_LITERATURE
CID_1651,PMID_3050,DRUG_MENTIONED_IN_LITERATURE
CID_1652,PMID_3047,DRUG_MENTIONED_IN_LITERATURE
CID_1653,PMID_3048,DRUG_MENTIONED_IN_LITERATURE
CID_1654,PMID_3051,DRUG_MENTIONED_IN_LITERATURE
CID_1655,PMID_3049,DRUG_MENTIONED_IN_LITERATURE
CID_1657,PMID_3052,DRUG_MENTIONED_IN_LITERATURE
CID_1658,PMID_3074,DRUG_MENTIONED_IN_LITERATURE
CID_1659,PMID_3073,DRUG_MENTIONED_IN_LITERATURE
CID_1660,PMID_3077,DRUG_MENTIONED_IN_LITERATURE
CID_1661,PMID_3078,DRUG_MENTIONED_IN_LITERATURE
CID_1662,PMID_3079,DRUG_MENTIONED_IN_LITERATURE
CID_1663,PMID_3081,DRUG_MENTIONED_IN_LITERATURE
CID_1664,PMID_3082,DRUG_MENTIONED_IN_LITERATURE
CID_1665,PMID_3083,DRUG_MENTIONED_IN_LITERATURE
CID_1666,PMID_3075,DRUG_MENTIONED_IN_LITERATURE
CID_1667,PMID_3076,DRUG_MENTIONED_IN_LITERATURE
CID_1669,PMID_3084,DRUG_MENTIONED_IN_LITERATURE
CID_1670,PMID_3085,DRUG_MENTIONED_IN_LITERATURE
CID_1671,PMID_3086,DRUG_MENTIONED_IN_LITERATURE
CID_1672,PMID_3087,DRUG_MENTIONED_IN_LITERATURE
CID_1674,PMID_3088,DRUG_MENTIONED_IN_LITERATURE
CID_1675,PMID_3090,DRUG_MENTIONED_IN_LITERATURE
CID_1676,PMID_3089,DRUG_MENTIONED_IN_LITERATURE
CID_1677,PMID_3091,DRUG_MENTIONED_IN_LITERATURE
CID_1678,PMID_3092,DRUG_MENTIONED_IN_LITERATURE
CID_1679,PMID_3093,DRUG_MENTIONED_IN_LITERATURE
CID_1680,PMID_3094,DRUG_MENTIONED_IN_LITERATURE
CID_1681,PMID_3095,DRUG_MENTIONED_IN_LITERATURE
CID_1682,PMID_3096,DRUG_MENTIONED_IN_LITERATURE
CID_1683,PMID_3098,DRUG_MENTIONED_IN_LITERATURE
CID_1684,PMID_3102,DRUG_MENTIONED_IN_LITERATURE
CID_1685,PMID_3108,DRUG_MENTIONED_IN_LITERATURE
CID_1686,PMID_3109,DRUG_MENTIONED_IN_LITERATURE
CID_1687,PMID_3111,DRUG_MENTIONED_IN_LITERATURE
CID_1688,PMID_3112,DRUG_MENTIONED_IN_LITERATURE
CID_1689,PMID_3113,DRUG_MENTIONED_IN_LITERATURE
CID_1690,PMID_3114,DRUG_MENTIONED_IN_LITERATURE
CID_1691,PMID_3115,DRUG_MENTIONED_IN_LITERATURE
CID_1692,PMID_3116,DRUG_MENTIONED_IN_LITERATURE
CID_1693,PMID_3117,DRUG_MENTIONED_IN_LITERATURE
CID_1694,PMID_3127,DRUG_MENTIONED_IN_LITERATURE
CID_1695,PMID_3129,DRUG_MENTIONED_IN_LITERATURE
CID_1696,PMID_3130,DRUG_MENTIONED_IN_LITERATURE
CID_1697,PMID_3131,DRUG_MENTIONED_IN_LITERATURE
CID_1698,PMID_3120,DRUG_MENTIONED_IN_LITERATURE
CID_1699,PMID_3133,DRUG_MENTIONED_IN_LITERATURE
CID_1700,PMID_3144,DRUG_MENTIONED_IN_LITERATURE
CID_1701,PMID_3146,DRUG_MENTIONED_IN_LITERATURE
CID_1702,PMID_3145,DRUG_MENTIONED_IN_LITERATURE
CID_1703,PMID_3147,DRUG_MENTIONED_IN_LITERATURE
CID_1704,PMID_3148,DRUG_MENTIONED_IN_LITERATURE
CID_1705,PMID_3150,DRUG_MENTIONED_IN_LITERATURE
CID_1706,PMID_3151,DRUG_MENTIONED_IN_LITERATURE
CID_1707,PMID_3153,DRUG_MENTIONED_IN_LITERATURE
CID_1708,PMID_3154,DRUG_MENTIONED_IN_LITERATURE
CID_1709,PMID_3152,DRUG_MENTIONED_IN_LITERATURE
CID_1710,PMID_3160,DRUG_MENTIONED_IN_LITERATURE
CID_1711,PMID_3161,DRUG_MENTIONED_IN_LITERATURE
CID_1712,PMID_3163,DRUG_MENTIONED_IN_LITERATURE
CID_1713,PMID_3162,DRUG_MENTIONED_IN_LITERATURE
CID_1714,PMID_3164,DRUG_MENTIONED_IN_LITERATURE
CID_1715,PMID_3165,DRUG_MENTIONED_IN_LITERATURE
CID_1716,PMID_3166,DRUG_MENTIONED_IN_LITERATURE
CID_1717,PMID_3167,DRUG_MENTIONED_IN_LITERATURE
CID_1718,PMID_3168,DRUG_MENTIONED_IN_LITERATURE
CID_1719,PMID_3169,DRUG_MENTIONED_IN_LITERATURE
CID_1720,PMID_3170,DRUG_MENTIONED_IN_LITERATURE
CID_1721,PMID_3171,DRUG_MENTIONED_IN_LITERATURE
CID_1722,PMID_3172,DRUG_MENTIONED_IN_LITERATURE
CID_1723,PMID_3173,DRUG_MENTIONED_IN_LITERATURE
CID_1724,PMID_3174,DRUG_MENTIONED_IN_LITERATURE
CID_1725,PMID_3175,DRUG_MENTIONED_IN_LITERATURE
CID_1726,PMID_3184,DRUG_MENTIONED_IN_LITERATURE
CID_1727,PMID_3183,DRUG_MENTIONED_IN_LITERATURE
CID_1728,PMID_3185,DRUG_MENTIONED_IN_LITERATURE
CID_1729,PMID_3186,DRUG_MENTIONED_IN_LITERATURE
CID_1730,PMID_3187,DRUG_MENTIONED_IN_LITERATURE
CID_1731,PMID_3188,DRUG_MENTIONED_IN_LITERATURE
CID_1732,PMID_3192,DRUG_MENTIONED_IN_LITERATURE
CID_1733,PMID_3193,DRUG_MENTIONED_IN_LITERATURE
CID_1734,PMID_3194,DRUG_MENTIONED_IN_LITERATURE
CID_1735,PMID_3195,DRUG_MENTIONED_IN_LITERATURE
CID_1736,PMID_3196,DRUG_MENTIONED_IN_LITERATURE
CID_1737,PMID_3197,DRUG_MENTIONED_IN_LITERATURE
CID_1738,PMID_3198,DRUG_MENTIONED_IN_LITERATURE
CID_1740,PMID_3199,DRUG_MENTIONED_IN_LITERATURE
CID_1741,PMID_3200,DRUG_MENTIONED_IN_LITERATURE
CID_1742,PMID_3201,DRUG_MENTIONED_IN_LITERATURE
CID_1743,PMID_3202,DRUG_MENTIONED_IN_LITERATURE
CID_1744,PMID_3203,DRUG_MENTIONED_IN_LITERATURE
CID_1745,PMID_3204,DRUG_MENTIONED_IN_LITERATURE
CID_1746,PMID_3205,DRUG_MENTIONED_IN_LITERATURE
CID_1747,PMID_3206,DRUG_MENTIONED_IN_LITERATURE
CID_1748,PMID_3207,DRUG_MENTIONED_IN_LITERATURE
CID_1749,PMID_3208,DRUG_MENTIONED_IN_LITERATURE
CID_1750,PMID_3209,DRUG_MENTIONED_IN_LITERATURE
CID_1752,PMID_3210,DRUG_MENTIONED_IN_LITERATURE
CID_1753,PMID_3211,DRUG_MENTIONED_IN_LITERATURE
CID_1754,PMID_3212,DRUG_MENTIONED_IN_LITERATURE
CID_1755,PMID_3213,DRUG_MENTIONED_IN_LITERATURE
CID_1756,PMID_3214,DRUG_MENTIONED_IN_LITERATURE
CID_1757,PMID_3215,DRUG_MENTIONED_IN_LITERATURE
CID_1758,PMID_3216,DRUG_MENTIONED_IN_LITERATURE
CID_1759,PMID_3217,DRUG_MENTIONED_IN_LITERATURE
CID_1761,PMID_3218,DRUG_MENTIONED_IN_LITERATURE
CID_1762,PMID_3219,DRUG_MENTIONED_IN_LITERATURE
CID_1763,PMID_3220,DRUG_MENTIONED_IN_LITERATURE
CID_1765,PMID_3221,DRUG_MENTIONED_IN_LITERATURE
CID_1766,PMID_3222,DRUG_MENTIONED_IN_LITERATURE
CID_1767,PMID_3223,DRUG_MENTIONED_IN_LITERATURE
CID_1768,PMID_3224,DRUG_MENTIONED_IN_LITERATURE
CID_1769,PMID_3225,DRUG_MENTIONED_IN_LITERATURE
CID_1770,PMID_3226,DRUG_MENTIONED_IN_LITERATURE
CID_1771,PMID_3237,DRUG_MENTIONED_IN_LITERATURE
CID_1772,PMID_3238,DRUG_MENTIONED_IN_LITERATURE
CID_1774,PMID_3240,DRUG_MENTIONED_IN_LITERATURE
CID_1775,PMID_3245,DRUG_MENTIONED_IN_LITERATURE
CID_1777,PMID_3241,DRUG_MENTIONED_IN_LITERATURE
CID_1778,PMID_3246,DRUG_MENTIONED_IN_LITERATURE
CID_1779,PMID_3247,DRUG_MENTIONED_IN_LITERATURE
CID_1780,PMID_3242,DRUG_MENTIONED_IN_LITERATURE
CID_1781,PMID_3243,DRUG_MENTIONED_IN_LITERATURE
CID_1782,PMID_3248,DRUG_MENTIONED_IN_LITERATURE
CID_1783,PMID_3250,DRUG_MENTIONED_IN_LITERATURE
CID_1784,PMID_3249,DRUG_MENTIONED_IN_LITERATURE
CID_1785,PMID_3251,DRUG_MENTIONED_IN_LITERATURE
CID_1786,PMID_3258,DRUG_MENTIONED_IN_LITERATURE
CID_1787,PMID_3259,DRUG_MENTIONED_IN_LITERATURE
CID_1788,PMID_3261,DRUG_MENTIONED_IN_LITERATURE
CID_1789,PMID_3263,DRUG_MENTIONED_IN_LITERATURE
CID_1790,PMID_3264,DRUG_MENTIONED_IN_LITERATURE
CID_1791,PMID_3265,DRUG_MENTIONED_IN_LITERATURE
CID_1792,PMID_3266,DRUG_MENTIONED_IN_LITERATURE
CID_1793,PMID_3268,DRUG_MENTIONED_IN_LITERATURE
CID_1794,PMID_3269,DRUG_MENTIONED_IN_LITERATURE
CID_1795,PMID_3271,DRUG_MENTIONED_IN_LITERATURE
CID_1796,PMID_3270,DRUG_MENTIONED_IN_LITERATURE
CID_1797,PMID_3272,DRUG_MENTIONED_IN_LITERATURE
CID_1798,PMID_3273,DRUG_MENTIONED_IN_LITERATURE
CID_1799,PMID_3274,DRUG_MENTIONED_IN_LITERATURE
CID_1800,PMID_3275,DRUG_MENTIONED_IN_LITERATURE
CID_1801,PMID_3276,DRUG_MENTIONED_IN_LITERATURE
CID_1802,PMID_3280,DRUG_MENTIONED_IN_LITERATURE
CID_1803,PMID_3279,DRUG_MENTIONED_IN_LITERATURE
CID_1804,PMID_3281,DRUG_MENTIONED_IN_LITERATURE
CID_1805,PMID_3284,DRUG_MENTIONED_IN_LITERATURE
CID_1806,PMID_3285,DRUG_MENTIONED_IN_LITERATURE
CID_1807,PMID_3287,DRUG_MENTIONED_IN_LITERATURE
CID_1808,PMID_3286,DRUG_MENTIONED_IN_LITERATURE
CID_1809,PMID_3291,DRUG_MENTIONED_IN_LITERATURE
CID_1810,PMID_3292,DRUG_MENTIONED_IN_LITERATURE
CID_1811,PMID_3293,DRUG_MENTIONED_IN_LITERATURE
CID_1812,PMID_3294,DRUG_MENTIONED_IN_LITERATURE
CID_1813,PMID_3295,DRUG_MENTIONED_IN_LITERATURE
CID_1814,PMID_3296,DRUG_MENTIONED_IN_LITERATURE
CID_1815,PMID_3297,DRUG_MENTIONED_IN_LITERATURE
CID_1816,PMID_3298,DRUG_MENTIONED_IN_LITERATURE
CID_1817,PMID_3301,DRUG_MENTIONED_IN_LITERATURE
CID_1818,PMID_3304,DRUG_MENTIONED_IN_LITERATURE
CID_1819,PMID_3305,DRUG_MENTIONED_IN_LITERATURE
CID_1820,PMID_3306,DRUG_MENTIONED_IN_LITERATURE
CID_1821,PMID_3307,DRUG_MENTIONED_IN_LITERATURE
CID_1823,PMID_3386,DRUG_MENTIONED_IN_LITERATURE
CID_1824,PMID_3387,DRUG_MENTIONED_IN_LITERATURE
CID_1825,PMID_3393,DRUG_MENTIONED_IN_LITERATURE
CID_1826,PMID_3394,DRUG_MENTIONED_IN_LITERATURE
CID_1827,PMID_3392,DRUG_MENTIONED_IN_LITERATURE
CID_1828,PMID_3398,DRUG_MENTIONED_IN_LITERATURE
CID_1829,PMID_3395,DRUG_MENTIONED_IN_LITERATURE
CID_1830,PMID_3402,DRUG_MENTIONED_IN_LITERATURE
CID_1831,PMID_3397,DRUG_MENTIONED_IN_LITERATURE
CID_1832,PMID_3396,DRUG_MENTIONED_IN_LITERATURE
CID_1833,PMID_3400,DRUG_MENTIONED_IN_LITERATURE
CID_1834,PMID_3404,DRUG_MENTIONED_IN_LITERATURE
CID_1835,PMID_3399,DRUG_MENTIONED_IN_LITERATURE
CID_1836,PMID_3403,DRUG_MENTIONED_IN_LITERATURE
CID_1837,PMID_3411,DRUG_MENTIONED_IN_LITERATURE
CID_1838,PMID_3405,DRUG_MENTIONED_IN_LITERATURE
CID_1839,PMID_3401,DRUG_MENTIONED_IN_LITERATURE
CID_1840,PMID_3414,DRUG_MENTIONED_IN_LITERATURE
CID_1841,PMID_3415,DRUG_MENTIONED_IN_LITERATURE
CID_1842,PMID_3406,DRUG_MENTIONED_IN_LITERATURE
CID_1843,PMID_3416,DRUG_MENTIONED_IN_LITERATURE
CID_1844,PMID_3407,DRUG_MENTIONED_IN_LITERATURE
CID_1845,PMID_3419,DRUG_MENTIONED_IN_LITERATURE
CID_1848,PMID_3408,DRUG_MENTIONED_IN_LITERATURE
CID_1849,PMID_3420,DRUG_MENTIONED_IN_LITERATURE
CID_1850,PMID_3421,DRUG_MENTIONED_IN_LITERATURE
CID_1851,PMID_3426,DRUG_MENTIONED_IN_LITERATURE
CID_1852,PMID_3428,DRUG_MENTIONED_IN_LITERATURE
CID_1853,PMID_3435,DRUG_MENTIONED_IN_LITERATURE
CID_1854,PMID_3433,DRUG_MENTIONED_IN_LITERATURE
CID_1855,PMID_3434,DRUG_MENTIONED_IN_LITERATURE
CID_1856,PMID_3445,DRUG_MENTIONED_IN_LITERATURE
CID_1857,PMID_3446,DRUG_MENTIONED_IN_LITERATURE
CID_1858,PMID_3448,DRUG_MENTIONED_IN_LITERATURE
CID_1861,PMID_3449,DRUG_MENTIONED_IN_LITERATURE
CID_1862,PMID_3450,DRUG_MENTIONED_IN_LITERATURE
CID_1863,PMID_3451,DRUG_MENTIONED_IN_LITERATURE
CID_1864,PMID_3452,DRUG_MENTIONED_IN_LITERATURE
CID_1865,PMID_3453,DRUG_MENTIONED_IN_LITERATURE
CID_1866,PMID_3456,DRUG_MENTIONED_IN_LITERATURE
CID_1868,PMID_3457,DRUG_MENTIONED_IN_LITERATURE
CID_1869,PMID_3461,DRUG_MENTIONED_IN_LITERATURE
CID_1870,PMID_3462,DRUG_MENTIONED_IN_LITERATURE
CID_1871,PMID_3463,DRUG_MENTIONED_IN_LITERATURE
CID_1872,PMID_3464,DRUG_MENTIONED_IN_LITERATURE
CID_1873,PMID_3465,DRUG_MENTIONED_IN_LITERATURE
CID_1874,PMID_3466,DRUG_MENTIONED_IN_LITERATURE
CID_1875,PMID_3471,DRUG_MENTIONED_IN_LITERATURE
CID_1876,PMID_3472,DRUG_MENTIONED_IN_LITERATURE
CID_1877,PMID_3473,DRUG_MENTIONED_IN_LITERATURE
CID_1878,PMID_3474,DRUG_MENTIONED_IN_LITERATURE
CID_1880,PMID_3475,DRUG_MENTIONED_IN_LITERATURE
CID_1881,PMID_3476,DRUG_MENTIONED_IN_LITERATURE
CID_1882,PMID_3477,DRUG_MENTIONED_IN_LITERATURE
CID_1883,PMID_3478,DRUG_MENTIONED_IN_LITERATURE
CID_1884,PMID_3479,DRUG_MENTIONED_IN_LITERATURE
CID_1885,PMID_3480,DRUG_MENTIONED_IN_LITERATURE
CID_1886,PMID_3481,DRUG_MENTIONED_IN_LITERATURE
CID_1887,PMID_3482,DRUG_MENTIONED_IN_LITERATURE
CID_1888,PMID_3484,DRUG_MENTIONED_IN_LITERATURE
CID_1889,PMID_3483,DRUG_MENTIONED_IN_LITERATURE
CID_1890,PMID_3485,DRUG_MENTIONED_IN_LITERATURE
CID_1892,PMID_3489,DRUG_MENTIONED_IN_LITERATURE
CID_1893,PMID_3490,DRUG_MENTIONED_IN_LITERATURE
CID_1894,PMID_3491,DRUG_MENTIONED_IN_LITERATURE
CID_1895,PMID_3492,DRUG_MENTIONED_IN_LITERATURE
CID_1897,PMID_3493,DRUG_MENTIONED_IN_LITERATURE
CID_1898,PMID_3487,DRUG_MENTIONED_IN_LITERATURE
CID_1899,PMID_3494,DRUG_MENTIONED_IN_LITERATURE
CID_1900,PMID_3495,DRUG_MENTIONED_IN_LITERATURE
CID_1901,PMID_3496,DRUG_MENTIONED_IN_LITERATURE
CID_1902,PMID_3497,DRUG_MENTIONED_IN_LITERATURE
CID_1903,PMID_3498,DRUG_MENTIONED_IN_LITERATURE
CID_1904,PMID_3499,DRUG_MENTIONED_IN_LITERATURE
CID_1905,PMID_3500,DRUG_MENTIONED_IN_LITERATURE
CID_1906,PMID_3501,DRUG_MENTIONED_IN_LITERATURE
CID_1907,PMID_3502,DRUG_MENTIONED_IN_LITERATURE
CID_1908,PMID_3503,DRUG_MENTIONED_IN_LITERATURE
CID_1909,PMID_3504,DRUG_MENTIONED_IN_LITERATURE
CID_1912,PMID_3505,DRUG_MENTIONED_IN_LITERATURE
CID_1913,PMID_3508,DRUG_MENTIONED_IN_LITERATURE
CID_1914,PMID_3509,DRUG_MENTIONED_IN_LITERATURE
CID_1917,PMID_3510,DRUG_MENTIONED_IN_LITERATURE
CID_1918,PMID_3511,DRUG_MENTIONED_IN_LITERATURE
CID_1921,PMID_3512,DRUG_MENTIONED_IN_LITERATURE
CID_1922,PMID_3514,DRUG_MENTIONED_IN_LITERATURE
CID_1923,PMID_3515,DRUG_MENTIONED_IN_LITERATURE
CID_1924,PMID_3516,DRUG_MENTIONED_IN_LITERATURE
CID_1926,PMID_3517,DRUG_MENTIONED_IN_LITERATURE
CID_1927,PMID_3518,DRUG_MENTIONED_IN_LITERATURE
CID_1928,PMID_3519,DRUG_MENTIONED_IN_LITERATURE
CID_1929,PMID_3520,DRUG_MENTIONED_IN_LITERATURE
CID_1930,PMID_3521,DRUG_MENTIONED_IN_LITERATURE
CID_1931,PMID_3546,DRUG_MENTIONED_IN_LITERATURE
CID_1932,PMID_3545,DRUG_MENTIONED_IN_LITERATURE
CID_1933,PMID_3604,DRUG_MENTIONED_IN_LITERATURE
CID_1934,PMID_3605,DRUG_MENTIONED_IN_LITERATURE
CID_1935,PMID_3606,DRUG_MENTIONED_IN_LITERATURE
CID_1936,PMID_3607,DRUG_MENTIONED_IN_LITERATURE
CID_1937,PMID_3609,DRUG_MENTIONED_IN_LITERATURE
CID_1939,PMID_3610,DRUG_MENTIONED_IN_LITERATURE
CID_1940,PMID_3611,DRUG_MENTIONED_IN_LITERATURE
CID_1941,PMID_3612,DRUG_MENTIONED_IN_LITERATURE
CID_1942,PMID_3613,DRUG_MENTIONED_IN_LITERATURE
CID_1943,PMID_3614,DRUG_MENTIONED_IN_LITERATURE
CID_1944,PMID_3615,DRUG_MENTIONED_IN_LITERATURE
CID_1946,PMID_3616,DRUG_MENTIONED_IN_LITERATURE
CID_1947,PMID_3617,DRUG_MENTIONED_IN_LITERATURE
CID_1948,PMID_3618,DRUG_MENTIONED_IN_LITERATURE
CID_1949,PMID_3619,DRUG_MENTIONED_IN_LITERATURE
CID_1950,PMID_3620,DRUG_MENTIONED_IN_LITERATURE
CID_1951,PMID_3621,DRUG_MENTIONED_IN_LITERATURE
CID_1952,PMID_3622,DRUG_MENTIONED_IN_LITERATURE
CID_1953,PMID_3623,DRUG_MENTIONED_IN_LITERATURE
CID_1954,PMID_3624,DRUG_MENTIONED_IN_LITERATURE
CID_1955,PMID_3632,DRUG_MENTIONED_IN_LITERATURE
CID_1956,PMID_3635,DRUG_MENTIONED_IN_LITERATURE
CID_1957,PMID_3638,DRUG_MENTIONED_IN_LITERATURE
CID_1958,PMID_3639,DRUG_MENTIONED_IN_LITERATURE
CID_1959,PMID_3640,DRUG_MENTIONED_IN_LITERATURE
CID_1960,PMID_3641,DRUG_MENTIONED_IN_LITERATURE
CID_1961,PMID_3642,DRUG_MENTIONED_IN_LITERATURE
CID_1962,PMID_3643,DRUG_MENTIONED_IN_LITERATURE
CID_1963,PMID_3644,DRUG_MENTIONED_IN_LITERATURE
CID_1964,PMID_3645,DRUG_MENTIONED_IN_LITERATURE
CID_1965,PMID_3646,DRUG_MENTIONED_IN_LITERATURE
CID_1966,PMID_3647,DRUG_MENTIONED_IN_LITERATURE
CID_1967,PMID_3648,DRUG_MENTIONED_IN_LITERATURE
CID_1968,PMID_3652,DRUG_MENTIONED_IN_LITERATURE
CID_1969,PMID_3653,DRUG_MENTIONED_IN_LITERATURE
CID_1970,PMID_3651,DRUG_MENTIONED_IN_LITERATURE
CID_1971,PMID_3650,DRUG_MENTIONED_IN_LITERATURE
CID_1972,PMID_3660,DRUG_MENTIONED_IN_LITERATURE
CID_1973,PMID_3661,DRUG_MENTIONED_IN_LITERATURE
CID_1974,PMID_3662,DRUG_MENTIONED_IN_LITERATURE
CID_1976,PMID_3664,DRUG_MENTIONED_IN_LITERATURE
CID_1977,PMID_3665,DRUG_MENTIONED_IN_LITERATURE
CID_1978,PMID_3666,DRUG_MENTIONED_IN_LITERATURE
CID_1979,PMID_3667,DRUG_MENTIONED_IN_LITERATURE
CID_1980,PMID_3668,DRUG_MENTIONED_IN_LITERATURE
CID_1981,PMID_3674,DRUG_MENTIONED_IN_LITERATURE
CID_1982,PMID_3675,DRUG_MENTIONED_IN_LITERATURE
CID_1983,PMID_3682,DRUG_MENTIONED_IN_LITERATURE
CID_1984,PMID_3681,DRUG_MENTIONED_IN_LITERATURE
CID_1985,PMID_3684,DRUG_MENTIONED_IN_LITERATURE
CID_1986,PMID_3685,DRUG_MENTIONED_IN_LITERATURE
CID_1987,PMID_3686,DRUG_MENTIONED_IN_LITERATURE
CID_1988,PMID_3687,DRUG_MENTIONED_IN_LITERATURE
CID_1989,PMID_3689,DRUG_MENTIONED_IN_LITERATURE
CID_1990,PMID_3690,DRUG_MENTIONED_IN_LITERATURE
CID_1991,PMID_3691,DRUG_MENTIONED_IN_LITERATURE
CID_1992,PMID_3692,DRUG_MENTIONED_IN_LITERATURE
